ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-240091,2025-01-08 09:26,2025-01-08 09:30,2025-01-08 04:23,resolved,chat,C101725,VR909788,VA-EB-AIR,App & Firmware,Normal,Chat Frontline,A3014,0,,,,N,"DEAR SIR/MADAM,

I AM WRITING WITH REFERENCE TO MY ORDER OF AIRLITE (VR909788) PLACED ON 24 OCT. The login code never arrives, tried 6 times. I have tried on another browser. I request you to look into this matter at the earliest.

Regards,
Karan Reddy","issue: otp not received | chk number on account -> otp resent, cx logged in //BHA",legacy_fd
TK-240093,2025-01-08 11:14,2025-01-08 11:18,2025-01-08 06:01,resolved,chat,C106369,VR882206,VA-HP-ST2,Account & Login,Normal,Chat Frontline,A3006,0,,,,N,"Hi team, my Strata 2 headphones purchased in November, order VR882206. Cannot login to my account. Need this sorted this week",- [closed],legacy_fd
TK-240094,2025-01-08 12:00,2025-01-08 14:23,2025-01-08 09:22,resolved,email,C103416,VR892373,VA-EB-PL1,Billing & Payments,High,Billing,A3012,1,1,,,N,"dear sir/madam,

i am writing with reference to my order of pulse 1 (vr892373) placed on 06 jan. paid via upi, amount deducted, no order confirmation. i have tried logging out and in. i request you to kindly arrange a replacement.

regards,
manish chatterjee
vadodara","Customer states payment debited, no ord. Confirmed with payment gateway. Transferred to Chat Frontline. Auto-refund confirmed within 5-7 days.",legacy_fd
TK-240095,2025-01-08 12:36,2025-01-08 13:37,2025-01-10 08:36,closed,voice,C105499,VR886497,VA-HP-ST2,Delivery & Shipping,Normal,Logistics,A3029,0,,,,N,"[IVR transcript] hi team, my strata 2 headphones purchhased recently, order vr886497.  pacckage not delivered evne after 10 days. neeed this sorted this week. awaiting response, seha","Cust contacted re shipment not received. Raised ticket with courier partner. RTO confirmed, reshipped.",legacy_fd
TK-240096,2025-01-08 15:40,2025-01-08 15:41,2025-01-10 10:31,resolved,chat,C100771,VR885577,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3027,0,4,,,Y,"Really frustrating. Got the Pulse buds from vireo.in around Diwali. received the wrong item. I already checked the invoice. I want a replacement or refund, nothing else.","contact re incorrect product shipped. verified order vs delivered item photos. replacement approved, reverse pickup arranged. //HAR",legacy_fd
TK-240098,2025-01-08 22:56,2025-01-09 05:19,2025-01-23 00:57,resolved,email,C102718,VR896241,VA-EB-AIR,Connectivity,Low,Email Frontline,A3040,1,4,,,N,"product: airlite earbuds
order: vr896241
purchased: 01 nov
issue: not pairing with my phone
tried: tried on another phone
expected: fix",as discussed,legacy_fd
TK-240099,2025-01-09 08:40,2025-01-09 08:45,2025-01-09 03:32,resolved,chat,C107887,VR896531,VA-HP-ST3,Billing & Payments,Low,Billing,A3035,0,,,,N,"dear sir/madam,

i am writing with reference to my order of the strata 3 (vr896531) placed on january 07. discount was not applied at checkout. i have tried on app and website. i request you to process a refund to my original payment method.

regards,
zaid chopra
patna",Store credit issued. Issue: coupon not applied. chk cart eligibility.,legacy_fd
TK-240101,2025-01-09 09:28,2025-01-09 09:31,2025-01-09 04:12,closed,chat,C106102,VR889579,VA-HP-ST3,Other,Normal,Chat Frontline,A3006,0,,5949,CANCEL,N,"hi sir
change of mind, please stop the shipment
itna paisa diya hai
my strata 3 headphones vr889579
help",resolved on call [closed],legacy_fd
TK-240102,2025-01-09 11:16,2025-01-09 11:17,2025-01-09 06:04,closed,chat,C105955,,VA-EB-PL1,Other,Normal,Chat Frontline,A3012,0,,2499,DUP-PAYMENT,N,"Dear Sir/Madam,

I am writing with reference to my order of pulse 1 placed on December 30. Payment was deducted but no order was created. I have tried logging out and in. I request you to process a refund to my original payment method.

Sincerely,
Sai Trivedi
Thiruvananthapuram","Cust contacted re failed order after payment. Asked for UTR. rfnd approved, Rs 2499, 5-7 working days.",legacy_fd
TK-240104,2025-01-09 12:51,2025-01-09 14:56,2025-01-09 09:57,resolved,social,C103149,,VA-NB-ARC,Charging & Battery,Normal,Chat Frontline,A3010,0,,,,N,"Dear Sir/Madam,

I am writing with reference to my order of the neckband placed on 03/10. Firmware update is stuck at 40%. I have kept it in the case. I request you to kindly arrange a replacement.

Regards,
Thomas Fernandes
Bhubaneswar",cx: firmware update failed | checked fw 3.8.12 rollout -> recovery successful [closed],legacy_fd
TK-240106,2025-01-09 13:36,2025-01-09 13:42,2025-01-09 08:46,resolved,chat,C107998,VR908163,VA-EB-PL1,Billing & Payments,High,Billing,A3035,0,,212,DUP-PAYMENT,N,"pathetic experience honestly. pulse earbuds purchased 3 weeks back, order vr908163. card charged two times. i already checked with bank. fix this or i am posting on twitter.",rfnd of Rs 212 initiated to source. Issue: double charge. chk PG for duplicate txn.,legacy_fd
TK-240107,2025-01-09 19:08,2025-01-09 19:08,2025-01-09 14:16,resolved,chat,C101655,VR889765,VA-EB-AIR,Billing & Payments,Normal,Billing,A3037,1,,256,DUP-PAYMENT,N,"hi sir
i was charged twice for one order
kuch karo
airlite
help",Refund of Rs 256 initiatted to source. Issue: duplicate payment. Confirmed UTRs. Via Retruns Desk.,legacy_fd
TK-240109,2025-01-09 19:32,2025-01-09 21:09,2025-01-09 16:03,resolved,social,C103365,VR881708,VA-HP-ST3,Billing & Payments,High,Billing,A3032,0,3,,,N,"team,
teh invoice pdf link gives a 404
bahut pareshan hu
the strata 3
??",-,legacy_fd
TK-240111,2025-01-09 20:20,2025-01-09 20:23,2025-01-09 15:11,resolved,chat,C101968,,VA-SW-NX1,Product Enquiry,Normal,Chat Frontline,A3010,0,,,,N,"will this survive a shower, please help",re: compatibility query | shared spec sheet -> cx satisfied [closed],legacy_fd
TK-240112,2025-01-09 21:40,2025-01-09 21:41,2025-01-14 16:32,resolved,chat,C100033,,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3027,0,,,,N,"order status stuck on shipped since 07-01-2025
how do i get this fixed?","cx says shipment not received. confirmed address with cx. rto confirmed, reshipped.",legacy_fd
TK-240113,2025-01-10 07:02,2025-01-10 07:04,2025-01-10 01:40,resolved,chat,C100033,,VA-EB-PL1,Product Enquiry,Low,Chat Frontline,A3012,0,5,,,N,"does pulse 1 work with iPhone, can someone fix this?",Cx says compatibility query. Shared spec sheet. Query answered.,legacy_fd
TK-240114,2025-01-10 08:11,2025-01-10 09:04,2025-01-10 03:52,resolved,voice,C101190,VR907898,VA-EB-PL1,Connectivity,Normal,Voice Frontline,A3023,0,,,,N,"[IVR transcript] Hi team, Got the Pulse buds from vireo.in 10 days ago. Firmware update is stuck at 67%. I kept phone nearby. I want a replacement. Thanks & regards Lakshmi Jadhav",Customer reached out - update hang. Checked FW 2.1.7 rollout. Recovery successful.,legacy_fd
TK-240115,2025-01-10 08:36,2025-01-10 18:02,2025-01-13 12:51,resolved,email,C106962,VR885744,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3027,0,,,,N,"Dear Sir/Madam, Got the Pulse buds from Amazon 3 weeks back.  I haven't received my order. I checked the tracking page daily. Waiting for your reply. Awaiting response Zaid","customer reached out - shipment not received. raised ticket with courier partner. rto confirmed, reshipped. //HAR",legacy_fd
TK-240116,2025-01-10 09:42,2025-01-10 09:45,,open,chat,C109103,VR892904,VA-EB-AIR,Warranty & Repair,High,Escalations & Warranty,A3040,0,3,,,N,"Bought AirLite around 08/01 from vireo.in.  Received damaged product.
I refused nothing as I didn't notice till later.
I want my money back.
Rgds",reverse pkp arranged (sop 5.4) -TF,legacy_fd
TK-240118,2025-01-10 09:51,2025-01-10 10:26,2025-01-10 05:20,resolved,voice,C105560,VR888481,VA-SW-FIT,Connectivity,Normal,Voice Frontline,A3025,0,3,,,N,"[IVR transcript] Hello Vireo, This is regarding the fit band. Not pairing with my phone. Please resolve asap.","1. Unable to pair w/ phone
2. Walked through forget + re-pair
3. Reset done, paired ok (SOP 4.2)",legacy_fd
TK-240119,2025-01-10 10:28,2025-01-10 15:16,,open,email,C100610,,VA-AC-CH65,Delivery & Shipping,Normal,Logistics,A3027,0,2,,,N,"hello
the courier marked it delivered but nobody in my house got antyhing",customer states order not delivered. raised ticket with courier partner. refund initiated as lost in transit. //HAR,legacy_fd
TK-240120,2025-01-10 12:25,2025-01-10 13:08,2025-01-10 08:04,resolved,email,C103583,VR908719,VA-HP-ST3,Audio Quality,Normal,Email Frontline,A3036,1,3,,,N,"Tihs is regarding my Strata 3 headphones. Distorted audio at high volume.
I changed EQ. Nothing changed.
I am losing patience.
Please caall me on my registered number.
Thanks & regards,",as discussed //DIV,legacy_fd
TK-240122,2025-01-10 13:09,2025-01-10 13:11,2025-01-11 08:09,resolved,chat,C104983,,VA-SP-ORB,Delivery & Shipping,Normal,Logistics,A3030,0,,,,N,"Hey, Bought Orbit speaker around 09/01 from Amazon. Box was crushed & teh Orbit speaker is cracked. I refused nothing as I didn't notice till later. I want my money back.",damaged in transit | checked with courier for damage claim -> reverse pickup arranged,legacy_fd
TK-240123,2025-01-10 14:59,2025-01-10 16:29,2025-01-13 11:10,resolved,social,C105175,VR908238,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3031,0,3,,,N,"Namaste, Bought my Pulse aorund 03 Jan from vireo.in.  Order status stuck on shipped since 03 Jan. I checked the tracking page daily. Please call me on my registered number. Awaitign response Zaid","cx: ord not delivered | conf address with cx -> rto conf, reshipped",legacy_fd
TK-240124,2025-01-10 21:16,2025-01-10 21:19,2025-01-10 16:32,resolved,chat,C102082,VR903926,VA-EB-AIR,Charging & Battery,Normal,Chat Frontline,A3010,0,,,,N,"Hello Vireo, I bought the AirLite buds on 07-12-2024. Firmware update stuck for 2 hours. I kept it in the case. Kindly look into it",Reported: FW update stuck. Checked FW 1.7.8 rollout. Update completed after retry. Cx satisfied on chat. [closed],legacy_fd
TK-240125,2025-01-10 21:35,2025-01-10 21:41,2025-01-10 16:33,resolved,chat,C101171,VR880147,VA-SW-FIT,Account & Login,Normal,Chat Frontline,A3008,0,3,,,N,"OTP not coming on my number
VR880147",cx ok [closed],legacy_fd
TK-240127,2025-01-10 22:09,2025-01-10 22:19,2025-01-10 17:09,resolved,chat,C109300,VR898613,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3029,0,4,1999,RETURN-QC-OK,N,"I ordered pulse 1 and got something else, VR898613",Ticket raised for wrong item delivered. Raised with warehouse. Refund of Rs 1999 initiated to source. ~Kavya,legacy_fd
TK-240128,2025-01-11 06:02,2025-01-11 09:21,2025-01-11 04:26,resolved,social,C100165,,VA-SW-NX1,Returns & Refunds,High,Returns Desk,A3037,0,,,,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of my Nexa placed on 19/12. Still waiting for my refund. I have checked bank. I request you to provide a resolution within 3 working days.

Yours faithfully,
Kabir Shah
Delhi",ARN shared with cx. Issue: refund pending. Checekd refund status on PG.,legacy_fd
TK-240130,2025-01-11 06:11,2025-01-11 06:12,2025-01-11 01:01,resolved,chat,C102928,VR905963,VA-SW-FIT,Other,Normal,Chat Frontline,A3014,1,,1699,CANCEL,N,"Product: Nexa Fit
Order: VR905963
Purchased: 03-01-2025
Issue: please cancel, ordered by mistake
Tried: tried cancel button, greyed out
Expected: fix",refund of rs 1699 initiated to source,legacy_fd
TK-240131,2025-01-11 09:03,2025-01-11 09:30,2025-01-11 04:22,resolved,voice,C106801,VR895473,VA-EB-PL1,App & Firmware,Normal,Voice Frontline,A3023,0,3,,,N,"locked out of my own account since last week, VR895473","1. Logni issue
2. Checked OTP logs
3. Number updated, resolved (SOP 5.4)",legacy_fd
TK-240132,2025-01-11 11:46,2025-01-11 21:13,2025-01-16 16:01,closed,email,C107418,,VA-EB-PL1,Other,Normal,Email Frontline,A3018,0,,,,N,"Product: Pulse earbuds
Purchased: 28-12-2024
Issue: tracking has said out for delivery for a week now
Tried: checked the tracking page daily
Expected: fix",cx reported shipment not received. checked awb with courier. re-shipped from warehouse. cx satisfied on chat. (sop 2.7),legacy_fd
TK-240133,2025-01-11 13:50,2025-01-11 14:54,2025-01-11 09:51,resolved,voice,C104374,VR909273,VA-HP-ST3,Other,High,Voice Frontline,A3024,0,4,,,N,"hey, order vr909273 (the strata 3). the promised 24 hours is nowhere close, i get maybe 2. i fully charged and discharged twice. waiting for ur reply. please reert geeta sharma",cx reached out - poor battery backup. Checked usage pattern w/ cx. Replacement raised after test.,legacy_fd
TK-240134,2025-01-11 16:22,2025-01-11 16:23,,pending,chat,C102868,VR894229,VA-SW-NX1,Connectivity,Normal,Chat Frontline,A3008,0,3,,,N,"hi there,
bought the nexa smartwatch around 09/11 from amazon. bluetooth pairing fails every time.
i forgot the device & tried again. nothing changed.
i have been a loyal customer & this is how u treat me.
kindly look into it.
please revert amit","cx: pairing failure | walked through forget + re-pair -> reset done, paired ok [closed]",legacy_fd
TK-240135,2025-01-11 18:49,2025-01-11 18:49,,open,chat,C108096,VR882921,VA-EB-AIR,Audio Quality,Normal,Chat Frontline,A3008,0,,,,Y,"Product: airlite earbuds
Order: VR882921
Purchased: November 17
Issue: crackling sound in the left side
Tried: changed EQ
Expected: replacement","issue: static noise in audio | checked w/ different source -> replacement raised, rma shared w/ cx",legacy_fd
TK-240137,2025-01-11 20:07,2025-01-11 20:58,2025-01-11 15:40,resolved,email,C107396,,VA-EB-PL1,Other,Low,Email Frontline,A3019,0,,1000,CANCEL,N,"hi there, this is regarding pulse earbuds.  cancel order. i tried cancel button, greyed out. nothing changed. very poor quality. how do i get this fixed? thanks & regards varun sethi",cx: cancellation request | cancelled before dispatch -> rfnd of rs 1000 initiated to source //SAI,legacy_fd
TK-240138,2025-01-11 20:24,2025-01-11 20:28,2025-01-13 22:03,resolved,chat,C102853,,VA-SP-ORB,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,,,,Y,"dear team, i bought the orbit smart speaker on 08/11.  warranty claim pending for 11 days. i emailed twice. i want my mony back. rgds ramesh roy","cx: rma status query | checked rma status -> replacement approved, reverse pickup arranged //SAM",legacy_fd
TK-240140,2025-01-11 22:04,2025-01-12 03:39,2025-01-11 22:28,resolved,email,C108942,VR895233,VA-EB-PL1,Audio Quality,Normal,Email Frontline,A3001,0,3,,,N,not acceptable at this price. ordered pulse earbuds 2 weeks ago. distorted audio at high volume. i already tried wired mode. escalate this to someone senior.,"1. Audio distortion
2. Checked FW
3. Replacement raised ~Reyansh",legacy_fd
TK-240141,2025-01-11 23:05,2025-01-11 23:09,2025-01-11 17:56,resolved,chat,C107933,VR910538,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3028,0,,,,N,"hello ji
it has bene 20 daays & i hae nothing in hand
pls jadli","Customer states delivery delayed. chk AWB with crr. crr confirmed delivery for 15 Jan, cx informed.",legacy_fd
TK-240142,2025-01-12 01:04,2025-01-12 10:33,2025-01-12 05:24,resolved,email,C105568,VR909058,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3030,0,3,,,N,"Dear Sir/Madam,

I am writing w/ reference to my order of my Pulse (VR909058) placed on December 30. Paid on December 30, still waiting for something to show up. I have called the courier. I request u to kindly arrange a replacement.

Regards,
Riya Chauhan","cx: delivery delayed | checked awb with courier -> rto confirmed, reshipped",legacy_fd
TK-240144,2025-01-12 01:41,2025-01-12 07:10,2025-01-12 02:20,resolved,email,C107501,,VA-EB-AIR,Billing & Payments,High,Billing,A3035,0,,229,DUP-PAYMENT,N,"paid via upi, amount deducted, no order confirmation
i want a replacement",rfnd of Rs 229 initiated to source. Issue: failed ord after payment. chk PG dashboard for txn.,legacy_fd
TK-240145,2025-01-12 02:59,2025-01-12 03:01,2025-01-11 21:55,resolved,chat,C101454,VR896678,VA-SW-FIT,Returns & Refunds,Normal,Returns Desk,A3037,0,,1999,RETURN-QC-OK,N,"dear sir/madam,

i am writing with reference to my order of the fit band placed on january 06. where is the money for the return. i have emailed twice. i request you to look into this matter at the earliest.

regards,
tenzin fernandes
ranchi",Refunded Rs 1999. Issue: refund pending. Checked refund status on PG.,legacy_fd
TK-240146,2025-01-12 04:31,2025-01-12 12:25,2025-01-12 07:14,resolved,email,C106473,VR889151,VA-SW-FIT,Billing & Payments,High,Billing,A3034,0,,,,N,need the bill with my firm's gstin on it,GST invoice regenerated and shared. Issue: GST invoice request. Regenerated invoice.,legacy_fd
TK-240147,2025-01-12 09:22,2025-01-12 09:28,2025-01-12 04:29,resolved,chat,C106354,VR901512,VA-EB-PL1,Returns & Refunds,Normal,Returns Desk,A3037,0,,,,N,"Hey, Order VR901512 (pulse 1). Refund not received yet. Kindly look into it. Awaiting response, Faisal Mathew",issue: rfnd deay | checked reverse pkp qc status -> arn shared w/ cx,legacy_fd
TK-240148,2025-01-12 10:30,2025-01-12 10:34,2025-01-12 05:33,resolved,chat,C107924,VR883231,VA-SW-NX1,Delivery & Shipping,Normal,Logistics,A3028,0,,,,N,"dear sir/madam,

i am writing w/ reference to my order of the nexa smartwatch (vr883231) placed on 06-01-2025. my order has not been delivered yet. i have called the courier. i request u to kindly arrange a replacement.

regards,
saanvi fernandes
dehradn","RTO confirmed, reshipped. Issue: shipmetn not rcvd. Confirmed address wiht cx.",legacy_fd
